date,DCCI,DCCI_AHE,PCU236211236211,PCU236221236221,PCU236223236223,WPU801
2024-05-01,157.7250326700353,160.2821183927714,163.7278911564626,167.66547277936962,163.94249201277955,158.07292616226073
2024-06-01,158.01895385520987,160.60948701476403,163.85969387755102,167.53295128939828,165.68210862619807,158.60528714676389
2024-07-01,158.51360163320348,161.15966897783693,163.97278911564626,167.7106017191977,167.68929712460064,159.82953509571558
2024-08-01,158.95606171671142,161.72414125830988,163.97704081632654,167.61891117478513,167.2859424920128,159.77666362807656
2024-09-01,158.53105288755208,161.44548121482967,164.125,167.56590257879657,167.8346645367412,159.96080218778485
2024-10-01,158.6163224839414,161.66593167289918,163.0110544217687,167.1755014326648,167.73402555910542,159.60802187784867
2024-11-01,158.58796062588243,161.51082050258015,163.11904761904762,167.03438395415472,167.7356230031949,159.61257976298998
2024-12-01,158.93920981681163,161.7652635692327,163.45578231292518,167.27077363896848,167.91134185303514,159.86964448495897
2025-01-01,159.4982954619314,162.20246146624305,163.84778911564626,167.3409742120344,168.94808306709263,160.99179580674567
2025-02-01,159.70400958142858,162.36773994768663,164.1811224489796,167.3567335243553,168.51597444089458,160.8404740200547
2025-03-01,160.9010583405118,163.5291514969694,164.25510204081633,167.6862464183381,168.78514376996804,160.62443026435736
2025-04-01,164.02831123940075,166.63397962819607,163.51020408163265,167.3051575931232,167.72284345047922,159.96991795806744
2025-05-01,165.52741323978083,168.1906797795601,164.0561224489796,167.26074498567337,168.40654952076676,160.24521422060164
2026-06-01,170.88824966991962,174.01068748868556,170.8673469387755,171.67191977077366,174.90654952076676,165.9735642661805
2026-07-01,172.57092857060445,175.71154652223075,174.97534013605443,175.37965616045847,179.33785942492014,169.7383773928897
