h,split,model,pred,actual,err
3,2021-10,Drift (24m mean),2.206614200925331,3.939438343972723,1.732824143047392
3,2021-10,"ARIMA(1,1,1)",3.4921326611565178,3.939438343972723,0.4473056828162054
3,2021-10,Ridge,3.4986427068950707,3.939438343972723,0.4407956370776524
3,2021-10,SVR (RBF),1.1587532662188864,3.939438343972723,2.7806850777538368
3,2021-10,Random forest,3.569575954465656,3.939438343972723,0.3698623895070678
3,2021-10,Gradient boosting,3.4089208662461608,3.939438343972723,0.5305174777265624
3,2021-12,Random walk (no change),0.0,4.6537969987335615,4.6537969987335615
3,2021-12,Drift (24m mean),2.4707348436232124,4.6537969987335615,2.183062155110349
3,2021-12,"ARIMA(1,1,1)",3.3540923417594968,4.6537969987335615,1.299704656974065
3,2021-12,Ridge,3.32517606066786,4.6537969987335615,1.3286209380657017
3,2021-12,SVR (RBF),1.638948447348202,4.6537969987335615,3.01484855138536
3,2021-12,Random forest,3.945762176663062,4.6537969987335615,0.7080348220704993
3,2021-12,Gradient boosting,4.006649328088923,4.6537969987335615,0.6471476706446389
3,2022-02,Random walk (no change),0.0,4.044921592361694,4.044921592361694
3,2022-02,Drift (24m mean),2.789957266855451,4.044921592361694,1.2549643255062437
3,2022-02,"ARIMA(1,1,1)",3.4497335732560828,4.044921592361694,0.5951880191056116
3,2022-02,Ridge,3.666335425283764,4.044921592361694,0.3785861670779304
3,2022-02,SVR (RBF),1.5989197887859654,4.044921592361694,2.446001803575729
3,2022-02,Random forest,4.011870117409616,4.044921592361694,0.033051474952078
3,2022-02,Gradient boosting,3.056741149430397,4.044921592361694,0.9881804429312973
3,2022-04,Random walk (no change),0.0,2.717766278209277,2.717766278209277
3,2022-04,Drift (24m mean),3.152663128399251,2.717766278209277,-0.4348968501899737
3,2022-04,"ARIMA(1,1,1)",3.726975367088812,2.717766278209277,-1.009209088879535
3,2022-04,Ridge,3.4657540639682978,2.717766278209277,-0.7479877857590207
3,2022-04,SVR (RBF),2.159311088774957,2.717766278209277,0.5584551894343202
3,2022-04,Random forest,3.974036956357832,2.717766278209277,-1.2562706781485549
3,2022-04,Gradient boosting,3.348198879031479,2.717766278209277,-0.6304326008222021
3,2022-06,Random walk (no change),0.0,0.7904509904442136,0.7904509904442136
3,2022-06,Drift (24m mean),3.3399684159767573,0.7904509904442136,-2.549517425532544
3,2022-06,"ARIMA(1,1,1)",3.4802490701503075,0.7904509904442136,-2.689798079706094
3,2022-06,Ridge,2.269947605964683,0.7904509904442136,-1.4794966155204694
3,2022-06,SVR (RBF),2.0539962951909305,0.7904509904442136,-1.263545304746717
3,2022-06,Random forest,2.9472512951175007,0.7904509904442136,-2.156800304673287
3,2022-06,Gradient boosting,2.285157904198183,0.7904509904442136,-1.4947069137539692
3,2022-08,Random walk (no change),0.0,1.180009438642271,1.180009438642271
3,2022-08,Drift (24m mean),3.3492679600015527,1.180009438642271,-2.1692585213592817
3,2022-08,"ARIMA(1,1,1)",2.4996954299584786,1.180009438642271,-1.3196859913162076
3,2022-08,Ridge,1.1197982727437712,1.180009438642271,0.0602111658984998
3,2022-08,SVR (RBF),1.0883014775990922,1.180009438642271,0.0917079610431788
3,2022-08,Random forest,0.4899938538943708,1.180009438642271,0.6900155847479003
3,2022-08,Gradient boosting,-0.3248230032848367,1.180009438642271,1.5048324419271075
3,2022-10,Random walk (no change),0.0,1.78334945068106,1.78334945068106
3,2022-10,Drift (24m mean),3.3830666426053626,1.78334945068106,-1.5997171919243027
3,2022-10,"ARIMA(1,1,1)",1.0484945416993696,1.78334945068106,0.7348549089816903
3,2022-10,Ridge,1.2046866694330047,1.78334945068106,0.5786627812480551
3,2022-10,SVR (RBF),1.3482414759297905,1.78334945068106,0.4351079747512696
3,2022-10,Random forest,1.2000258266402146,1.78334945068106,0.5833236240408453
3,2022-10,Gradient boosting,0.752957459360828,1.78334945068106,1.030391991320232
3,2022-12,Random walk (no change),0.0,1.563199323127229,1.563199323127229
3,2022-12,Drift (24m mean),3.360821353474227,1.563199323127229,-1.797622030346998
3,2022-12,"ARIMA(1,1,1)",1.5786574111353957,1.563199323127229,-0.0154580880081667
3,2022-12,Ridge,2.491306460601426,1.563199323127229,-0.9281071374741972
3,2022-12,SVR (RBF),1.5030671864262275,1.563199323127229,0.0601321367010012
3,2022-12,Random forest,1.5182668636917316,1.563199323127229,0.0449324594354973
3,2022-12,Gradient boosting,1.2915805735429036,1.563199323127229,0.2716187495843254
3,2023-02,Random walk (no change),0.0,0.8900763381157528,0.8900763381157528
3,2023-02,Drift (24m mean),3.211658250703897,0.8900763381157528,-2.3215819125881443
3,2023-02,"ARIMA(1,1,1)",1.125101233879775,0.8900763381157528,-0.2350248957640222
3,2023-02,Ridge,1.837170897176464,0.8900763381157528,-0.9470945590607114
3,2023-02,SVR (RBF),1.3146808626799582,0.8900763381157528,-0.4246045245642054
3,2023-02,Random forest,1.4844339612285382,0.8900763381157528,-0.5943576231127854
3,2023-02,Gradient boosting,1.4183937412854366,0.8900763381157528,-0.5283174031696838
3,2023-04,Random walk (no change),0.0,2.676124901027644,2.676124901027644
3,2023-04,Drift (24m mean),2.902726438310836,2.676124901027644,-0.2266015372831926
3,2023-04,"ARIMA(1,1,1)",1.2671776300423403,2.676124901027644,1.408947270985303
3,2023-04,Ridge,1.0827467682369505,2.676124901027644,1.593378132790693
3,2023-04,SVR (RBF),0.7666041146400553,2.676124901027644,1.909520786387588
3,2023-04,Random forest,1.0268616802758677,2.676124901027644,1.6492632207517757
3,2023-04,Gradient boosting,1.0396517793346547,2.676124901027644,1.6364731216929886
3,2023-06,Random walk (no change),0.0,1.272230797366536,1.272230797366536
3,2023-06,Drift (24m mean),2.7140110899984102,1.272230797366536,-1.4417802926318743
3,2023-06,"ARIMA(1,1,1)",0.7645640566410066,1.272230797366536,0.5076667407255293
3,2023-06,Ridge,1.259391946568226,1.272230797366536,0.0128388507983099
3,2023-06,SVR (RBF),1.32127540050478,1.272230797366536,-0.0490446031382441
3,2023-06,Random forest,1.451164757639672,1.272230797366536,-0.1789339602731361
3,2023-06,Gradient boosting,1.5430451795646791,1.272230797366536,-0.2708143821981434
3,2023-08,Random walk (no change),0.0,0.4331744715850849,0.4331744715850849
3,2023-08,Drift (24m mean),2.456328036417473,0.4331744715850849,-2.023153564832388
3,2023-08,"ARIMA(1,1,1)",2.6390687367197643,0.4331744715850849,-2.20589426513468
3,2023-08,Ridge,2.512918372621163,0.4331744715850849,-2.079743901036078
3,2023-08,SVR (RBF),1.5092727049771837,0.4331744715850849,-1.0760982333920983
3,2023-08,Random forest,1.597020659973404,0.4331744715850849,-1.163846188388319
3,2023-08,Gradient boosting,1.4629821423741871,0.4331744715850849,-1.0298076707891024
3,2023-10,Random walk (no change),0.0,0.896250585916647,0.896250585916647
3,2023-10,Drift (24m mean),2.162044910355587,0.896250585916647,-1.2657943244389402
3,2023-10,"ARIMA(1,1,1)",0.4122549781936868,0.896250585916647,0.4839956077229601
3,2023-10,Ridge,1.245347674388182,0.896250585916647,-0.349097088471535
3,2023-10,SVR (RBF),1.15898197740687,0.896250585916647,-0.2627313914902229
3,2023-10,Random forest,1.4393003183084914,0.896250585916647,-0.5430497323918444
3,2023-10,Gradient boosting,1.0508032600968926,0.896250585916647,-0.1545526741802456
3,2023-12,Random walk (no change),0.0,0.1877281188747304,0.1877281188747304
3,2023-12,Drift (24m mean),1.908445930517581,0.1877281188747304,-1.7207178116428503
3,2023-12,"ARIMA(1,1,1)",0.7829853019813982,0.1877281188747304,-0.5952571831066678
3,2023-12,Ridge,1.5629639890503308,0.1877281188747304,-1.3752358701756004
3,2023-12,SVR (RBF),1.3840316478760857,0.1877281188747304,-1.196303529001355
3,2023-12,Random forest,1.5170548639427872,0.1877281188747304,-1.3293267450680568
3,2023-12,Gradient boosting,1.4127746548168325,0.1877281188747304,-1.225046535942102
3,2024-02,Random walk (no change),0.0,0.5141966554532029,0.5141966554532029
3,2024-02,Drift (24m mean),1.5362735238626783,0.5141966554532029,-1.0220768684094754
3,2024-02,"ARIMA(1,1,1)",0.9342845000260808,0.5141966554532029,-0.4200878445728779
3,2024-02,Ridge,0.7026416451507436,0.5141966554532029,-0.1884449896975406
3,2024-02,SVR (RBF),0.8180450944343582,0.5141966554532029,-0.3038484389811553
3,2024-02,Random forest,1.123081828569854,0.5141966554532029,-0.6088851731166511
3,2024-02,Gradient boosting,0.907396344160202,0.5141966554532029,-0.393199688706999
3,2024-04,Random walk (no change),0.0,0.7927951335098271,0.7927951335098271
3,2024-04,Drift (24m mean),1.2420464457869709,0.7927951335098271,-0.4492513122771435
3,2024-04,"ARIMA(1,1,1)",0.1786050178424147,0.7927951335098271,0.6141901156674123
3,2024-04,Ridge,0.2113121842235671,0.7927951335098271,0.58148294928626
3,2024-04,SVR (RBF),0.3664112328583608,0.7927951335098271,0.4263839006514663
3,2024-04,Random forest,0.7101127050312004,0.7927951335098271,0.0826824284786267
3,2024-04,Gradient boosting,0.5395477469766476,0.7927951335098271,0.2532473865331794
3,2024-06,Random walk (no change),0.0,0.1941660023896396,0.1941660023896396
3,2024-06,Drift (24m mean),1.081632183728683,0.1941660023896396,-0.8874661813390434
3,2024-06,"ARIMA(1,1,1)",0.4652956121566944,0.1941660023896396,-0.2711296097670548
3,2024-06,Ridge,0.622474548445096,0.1941660023896396,-0.4283085460554563
3,2024-06,SVR (RBF),0.9259318367568996,0.1941660023896396,-0.73176583436726
3,2024-06,Random forest,0.5516607110638522,0.1941660023896396,-0.3574947086742125
3,2024-06,Gradient boosting,0.9460166390361944,0.1941660023896396,-0.7518506366465547
3,2024-08,Random walk (no change),0.0,0.0126441453895065,0.0126441453895065
3,2024-08,Drift (24m mean),1.0319417680574687,0.0126441453895065,-1.0192976226679622
3,2024-08,"ARIMA(1,1,1)",0.5780816612582385,0.0126441453895065,-0.5654375158687319
3,2024-08,Ridge,0.5288555972006621,0.0126441453895065,-0.5162114518111556
3,2024-08,SVR (RBF),0.5085435767505677,0.0126441453895065,-0.4958994313610612
3,2024-08,Random forest,0.5038958121752438,0.0126441453895065,-0.4912516667857373
3,2024-08,Gradient boosting,0.2143245952816639,0.0126441453895065,-0.2016804498921573
3,2024-10,Random walk (no change),0.0,0.6278890656375324,0.6278890656375324
3,2024-10,Drift (24m mean),0.9346613269530716,0.6278890656375324,-0.3067722613155391
3,2024-10,"ARIMA(1,1,1)",0.1098250616824429,0.6278890656375324,0.5180640039550894
3,2024-10,Ridge,0.3713033996941183,0.6278890656375324,0.2565856659434141
3,2024-10,SVR (RBF),0.6463303629993815,0.6278890656375324,-0.018441297361849
3,2024-10,Random forest,0.6229035865196477,0.6278890656375324,0.0049854791178847
3,2024-10,Gradient boosting,0.5009921768563946,0.6278890656375324,0.1268968887811378
3,2024-12,Random walk (no change),0.0,2.013681885647856,2.013681885647856
3,2024-12,Drift (24m mean),0.8383729615327776,2.013681885647856,1.175308924115078
3,2024-12,"ARIMA(1,1,1)",0.0532100771689556,2.013681885647856,1.9604718084789
3,2024-12,Ridge,0.1171310300490442,2.013681885647856,1.8965508555988115
3,2024-12,SVR (RBF),0.5999230577146913,2.013681885647856,1.4137588279331643
3,2024-12,Random forest,0.5631559090293768,2.013681885647856,1.4505259766184788
3,2024-12,Gradient boosting,0.5833722950090459,2.013681885647856,1.4303095906388097
3,2025-02,Random walk (no change),0.0,4.801742935489894,4.801742935489894
3,2025-02,Drift (24m mean),0.8759131750761632,4.801742935489894,3.9258297604137313
3,2025-02,"ARIMA(1,1,1)",0.4866081075650186,4.801742935489894,4.315134827924876
3,2025-02,Ridge,0.8574230385511568,4.801742935489894,3.9443198969387376
3,2025-02,SVR (RBF),0.8352621124649562,4.801742935489894,3.966480823024938
3,2025-02,Random forest,1.183042146160196,4.801742935489894,3.618700789329698
3,2025-02,Gradient boosting,1.5768824499438978,4.801742935489894,3.224860485545997
3,2025-04,Random walk (no change),0.0,5.076928964550032,5.076928964550032
3,2025-04,Drift (24m mean),1.2018853915240084,5.076928964550032,3.875043573026023
3,2025-04,"ARIMA(1,1,1)",0.9736224946802848,5.076928964550032,4.103306469869747
3,2025-04,Ridge,2.392686309418847,5.076928964550032,2.6842426551311847
3,2025-04,SVR (RBF),1.361015744885144,5.076928964550032,3.715913219664888
3,2025-04,Random forest,1.2827236465388987,5.076928964550032,3.794205318011133
3,2025-04,Gradient boosting,1.7790603297009675,5.076928964550032,3.297868634849064
6,2017-01,Random walk (no change),0.0,0.8486283941269157,0.8486283941269157
6,2017-01,Drift (24m mean),0.2442704036107172,0.8486283941269157,0.6043579905161985
6,2017-01,"ARIMA(1,1,1)",1.3488744785404378,0.8486283941269157,-0.5002460844135221
6,2017-01,Ridge,-0.0900170214519989,0.8486283941269157,0.9386454155789148
6,2017-01,SVR (RBF),0.5687050674704371,0.8486283941269157,0.2799233266564785
6,2017-01,Random forest,0.3631239547063777,0.8486283941269157,0.485504439420538
6,2017-01,Gradient boosting,0.5407371669788699,0.8486283941269157,0.3078912271480458
6,2017-03,Random walk (no change),0.0,1.4149181238031885,1.4149181238031885
6,2017-03,Drift (24m mean),0.3101957933579998,1.4149181238031885,1.1047223304451883
6,2017-03,"ARIMA(1,1,1)",0.4167879716220568,1.4149181238031885,0.9981301521811314
6,2017-03,Ridge,-1.268312756562339,1.4149181238031885,2.683230880365527
6,2017-03,SVR (RBF),0.3356006343535913,1.4149181238031885,1.079317489449597
6,2017-03,Random forest,0.5021528341348608,1.4149181238031885,0.9127652896683276
6,2017-03,Gradient boosting,0.4921234750156624,1.4149181238031885,0.9227946487875258
6,2017-05,Random walk (no change),0.0,1.6838428926158056,1.6838428926158056
6,2017-05,Drift (24m mean),0.4840343430844311,1.6838428926158056,1.1998085495313744
6,2017-05,"ARIMA(1,1,1)",0.7071447794189112,1.6838428926158056,0.9766981131968944
6,2017-05,Ridge,-0.847848769672113,1.6838428926158056,2.531691662287918
6,2017-05,SVR (RBF),0.4282013007807108,1.6838428926158056,1.2556415918350947
6,2017-05,Random forest,0.6151267875360003,1.6838428926158056,1.0687161050798053
6,2017-05,Gradient boosting,0.5488777268194712,1.6838428926158056,1.1349651657963342
6,2017-07,Random walk (no change),0.0,2.083159118375333,2.083159118375333
6,2017-07,Drift (24m mean),0.7061817361189382,2.083159118375333,1.3769773822563949
6,2017-07,"ARIMA(1,1,1)",0.2154957122619976,2.083159118375333,1.8676634061133357
6,2017-07,Ridge,0.0361923619039012,2.083159118375333,2.046966756471432
6,2017-07,SVR (RBF),0.6068606831144346,2.083159118375333,1.4762984352608983
6,2017-07,Random forest,1.0224464517183018,2.083159118375333,1.060712666657031
6,2017-07,Gradient boosting,0.8794813199861791,2.083159118375333,1.2036777983891538
6,2017-09,Random walk (no change),0.0,2.772676313070477,2.772676313070477
6,2017-09,Drift (24m mean),0.976317562661988,2.772676313070477,1.7963587504084888
6,2017-09,"ARIMA(1,1,1)",0.8134348583815836,2.772676313070477,1.9592414546888928
6,2017-09,Ridge,1.4641678325455287,2.772676313070477,1.308508480524948
6,2017-09,SVR (RBF),1.2876502676107355,2.772676313070477,1.4850260454597413
6,2017-09,Random forest,1.6462034678833333,2.772676313070477,1.1264728451871435
6,2017-09,Gradient boosting,1.71448106612157,2.772676313070477,1.0581952469489069
6,2017-11,Random walk (no change),0.0,3.6075209387940177,3.6075209387940177
6,2017-11,Drift (24m mean),1.23344748861887,3.6075209387940177,2.374073450175148
6,2017-11,"ARIMA(1,1,1)",0.8163051503729548,3.6075209387940177,2.791215788421063
6,2017-11,Ridge,0.7979776894276155,3.6075209387940177,2.8095432493664023
6,2017-11,SVR (RBF),1.2184667679956145,3.6075209387940177,2.389054170798403
6,2017-11,Random forest,1.662974879196082,3.6075209387940177,1.944546059597936
6,2017-11,Gradient boosting,1.6365489461037583,3.6075209387940177,1.9709719926902596
6,2018-01,Random walk (no change),0.0,3.608676943470268,3.608676943470268
6,2018-01,Drift (24m mean),1.5097795605251891,3.608676943470268,2.098897382945079
6,2018-01,"ARIMA(1,1,1)",0.9454496437479064,3.608676943470268,2.6632272997223616
6,2018-01,Ridge,0.8195993384242475,3.608676943470268,2.7890776050460206
6,2018-01,SVR (RBF),1.1303996619507108,3.608676943470268,2.4782772815195573
6,2018-01,Random forest,1.5320196188615804,3.608676943470268,2.0766573246086875
6,2018-01,Gradient boosting,1.568750203017975,3.608676943470268,2.039926740452293
6,2018-03,Random walk (no change),0.0,2.295309071487317,2.295309071487317
6,2018-03,Drift (24m mean),1.7407442034604277,2.295309071487317,0.5545648680268893
6,2018-03,"ARIMA(1,1,1)",1.123091784937742,2.295309071487317,1.172217286549575
6,2018-03,Ridge,0.8874079785037191,2.295309071487317,1.407901092983598
6,2018-03,SVR (RBF),1.3515668681776627,2.295309071487317,0.9437422033096544
6,2018-03,Random forest,0.3831367191753874,2.295309071487317,1.9121723523119296
6,2018-03,Gradient boosting,0.1976878597687369,2.295309071487317,2.09762121171858
6,2018-05,Random walk (no change),0.0,1.4184825320815886,1.4184825320815886
6,2018-05,Drift (24m mean),1.9011396456246423,1.4184825320815886,-0.4826571135430537
6,2018-05,"ARIMA(1,1,1)",2.190020746900643,1.4184825320815886,-0.7715382148190546
6,2018-05,Ridge,1.3783414541551209,1.4184825320815886,0.0401410779264677
6,2018-05,SVR (RBF),0.7581970240855387,1.4184825320815886,0.6602855079960499
6,2018-05,Random forest,0.6461646504317226,1.4184825320815886,0.772317881649866
6,2018-05,Gradient boosting,0.5329268571199324,1.4184825320815886,0.8855556749616562
6,2018-07,Random walk (no change),0.0,1.2876971780384494,1.2876971780384494
6,2018-07,Drift (24m mean),1.9796485149037424,1.2876971780384494,-0.6919513368652932
6,2018-07,"ARIMA(1,1,1)",1.125738420997834,1.2876971780384494,0.1619587570406153
6,2018-07,Ridge,1.7908474144290096,1.2876971780384494,-0.5031502363905602
6,2018-07,SVR (RBF),1.7133389172726496,1.2876971780384494,-0.4256417392342002
6,2018-07,Random forest,-0.5114872173382936,1.2876971780384494,1.799184395376743
6,2018-07,Gradient boosting,-0.8793563066713184,1.2876971780384494,2.167053484709768
6,2018-09,Random walk (no change),0.0,1.678672419748528,1.678672419748528
6,2018-09,Drift (24m mean),1.9882638057592237,1.678672419748528,-0.3095913860106953
6,2018-09,"ARIMA(1,1,1)",1.0767575833117462,1.678672419748528,0.6019148364367819
6,2018-09,Ridge,1.6868119125573635,1.678672419748528,-0.0081394928088354
6,2018-09,SVR (RBF),1.8121426453651035,1.678672419748528,-0.1334702256165751
6,2018-09,Random forest,1.599408250681229,1.678672419748528,0.079264169067299
6,2018-09,Gradient boosting,1.6163854131891071,1.678672419748528,0.0622870065594209
6,2018-11,Random walk (no change),0.0,1.4491407270574186,1.4491407270574186
6,2018-11,Drift (24m mean),2.006947550687984,1.4491407270574186,-0.5578068236305653
6,2018-11,"ARIMA(1,1,1)",0.2800871407453655,1.4491407270574186,1.169053586312053
6,2018-11,Ridge,2.3807400361644406,1.4491407270574186,-0.931599309107022
6,2018-11,SVR (RBF),2.043102397939555,1.4491407270574186,-0.5939616708821363
6,2018-11,Random forest,0.7591595984998023,1.4491407270574186,0.6899811285576163
6,2018-11,Gradient boosting,0.6192637692924128,1.4491407270574186,0.8298769577650058
6,2019-01,Random walk (no change),0.0,0.8514145176201193,0.8514145176201193
6,2019-01,Drift (24m mean),2.012393721055776,0.8514145176201193,-1.1609792034356563
6,2019-01,"ARIMA(1,1,1)",1.2723746784508307,0.8514145176201193,-0.4209601608307114
6,2019-01,Ridge,2.4844479994323416,0.8514145176201193,-1.6330334818122223
6,2019-01,SVR (RBF),1.5058655596408408,0.8514145176201193,-0.6544510420207215
6,2019-01,Random forest,1.5119835694513897,0.8514145176201193,-0.6605690518312701
6,2019-01,Gradient boosting,1.2774548149116531,0.8514145176201193,-0.4260402972915338
6,2019-03,Random walk (no change),0.0,0.0865547624961493,0.0865547624961493
6,2019-03,Drift (24m mean),2.0126258980135425,0.0865547624961493,-1.9260711355173927
6,2019-03,"ARIMA(1,1,1)",0.8788473503225873,0.0865547624961493,-0.792292587826438
6,2019-03,Ridge,2.631476289819616,0.0865547624961493,-2.544921527323466
6,2019-03,SVR (RBF),1.366265298423607,0.0865547624961493,-1.2797105359274576
6,2019-03,Random forest,1.6676723794485002,0.0865547624961493,-1.5811176169523509
6,2019-03,Gradient boosting,1.2981622458182844,0.0865547624961493,-1.211607483322135
6,2019-05,Random walk (no change),0.0,-0.0874617320655524,-0.0874617320655524
6,2019-05,Drift (24m mean),1.901928951237956,-0.0874617320655524,-1.989390683303508
6,2019-05,"ARIMA(1,1,1)",1.102863733747256,-0.0874617320655524,-1.1903254658128084
6,2019-05,Ridge,1.1664368258079012,-0.0874617320655524,-1.2538985578734536
6,2019-05,SVR (RBF),1.2089244750646853,-0.0874617320655524,-1.2963862071302377
6,2019-05,Random forest,2.1534154805593886,-0.0874617320655524,-2.240877212624941
6,2019-05,Gradient boosting,1.8645757348807237,-0.0874617320655524,-1.952037466946276
6,2019-07,Random walk (no change),0.0,0.5570277565979609,0.5570277565979609
6,2019-07,Drift (24m mean),1.7543202325145095,0.5570277565979609,-1.1972924759165486
6,2019-07,"ARIMA(1,1,1)",0.1548629329583946,0.5570277565979609,0.4021648236395663
6,2019-07,Ridge,1.2538803960891187,0.5570277565979609,-0.6968526394911578
6,2019-07,SVR (RBF),1.141890474239628,0.5570277565979609,-0.5848627176416672
6,2019-07,Random forest,1.25676780846621,0.5570277565979609,-0.6997400518682491
6,2019-07,Gradient boosting,1.0111795052778365,0.5570277565979609,-0.4541517486798754
6,2019-09,Random walk (no change),0.0,1.1225729907387905,1.1225729907387905
6,2019-09,Drift (24m mean),1.6271426190330616,1.1225729907387905,-0.5045696282942711
6,2019-09,"ARIMA(1,1,1)",-0.4134393391834692,1.1225729907387905,1.5360123299222597
6,2019-09,Ridge,2.2922408491136257,1.1225729907387905,-1.1696678583748352
6,2019-09,SVR (RBF),1.7572919804916776,1.1225729907387905,-0.6347189897528871
6,2019-09,Random forest,0.8133691269940695,1.1225729907387905,0.309203863744721
6,2019-09,Gradient boosting,0.5854411854602549,1.1225729907387905,0.5371318052785355
6,2019-11,Random walk (no change),0.0,0.7218355298182821,0.7218355298182821
6,2019-11,Drift (24m mean),1.4896340088387543,0.7218355298182821,-0.7677984790204724
6,2019-11,"ARIMA(1,1,1)",-0.0981868593818262,0.7218355298182821,0.8200223892001084
6,2019-11,Ridge,2.189561483156349,0.7218355298182821,-1.4677259533380669
6,2019-11,SVR (RBF),1.0591701806451133,0.7218355298182821,-0.3373346508268311
6,2019-11,Random forest,1.0629987505696852,0.7218355298182821,-0.341163220751403
6,2019-11,Gradient boosting,0.7925290126786528,0.7218355298182821,-0.0706934828603707
6,2020-01,Random walk (no change),0.0,0.7132876969376589,0.7132876969376589
6,2020-01,Drift (24m mean),1.2491602247574434,0.7132876969376589,-0.5358725278197844
6,2020-01,"ARIMA(1,1,1)",0.3753939184189221,0.7132876969376589,0.3378937785187368
6,2020-01,Ridge,1.1591284359534495,0.7132876969376589,-0.4458407390157906
6,2020-01,SVR (RBF),0.6456493001094536,0.7132876969376589,0.0676383968282052
6,2020-01,Random forest,0.8012009452048487,0.7132876969376589,-0.0879132482671898
6,2020-01,Gradient boosting,0.6618600110587206,0.7132876969376589,0.0514276858789383
6,2020-03,Random walk (no change),0.0,0.554129263245029,0.554129263245029
6,2020-03,Drift (24m mean),1.0078777875463925,0.554129263245029,-0.4537485243013635
6,2020-03,"ARIMA(1,1,1)",1.1631196754277084,0.554129263245029,-0.6089904121826795
6,2020-03,Ridge,0.0838038867967345,0.554129263245029,0.4703253764482944
6,2020-03,SVR (RBF),0.2479535811666914,0.554129263245029,0.3061756820783375
6,2020-03,Random forest,0.131305571785783,0.554129263245029,0.4228236914592459
6,2020-03,Gradient boosting,0.0681419155311,0.554129263245029,0.4859873477139289
6,2020-05,Random walk (no change),0.0,1.642962017514371,1.642962017514371
6,2020-05,Drift (24m mean),0.8627794701928685,1.642962017514371,0.7801825473215026
6,2020-05,"ARIMA(1,1,1)",0.3084172660909985,1.642962017514371,1.3345447514233726
6,2020-05,Ridge,0.0348322590908488,1.642962017514371,1.6081297584235223
6,2020-05,SVR (RBF),0.6647121790412673,1.642962017514371,0.9782498384731038
6,2020-05,Random forest,0.6037929223695973,1.642962017514371,1.0391690951447738
6,2020-05,Gradient boosting,0.5180073638413336,1.642962017514371,1.1249546536730377
6,2020-07,Random walk (no change),0.0,2.562148287419808,2.562148287419808
6,2020-07,Drift (24m mean),0.8814860939789337,2.562148287419808,1.680662193440874
6,2020-07,"ARIMA(1,1,1)",-0.2099324306078074,2.562148287419808,2.772080718027615
6,2020-07,Ridge,1.2774841878155745,2.562148287419808,1.2846640996042331
6,2020-07,SVR (RBF),1.201404411756352,2.562148287419808,1.3607438756634556
6,2020-07,Random forest,0.8476173461851041,2.562148287419808,1.7145309412347034
6,2020-07,Gradient boosting,1.210981288386797,2.562148287419808,1.3511669990330106
6,2020-09,Random walk (no change),0.0,4.703957512057455,4.703957512057455
6,2020-09,Drift (24m mean),0.987690353094047,4.703957512057455,3.716267158963408
6,2020-09,"ARIMA(1,1,1)",0.8137606261112182,4.703957512057455,3.890196885946237
6,2020-09,Ridge,1.0561389810010997,4.703957512057455,3.6478185310563553
6,2020-09,SVR (RBF),1.4859349774475088,4.703957512057455,3.218022534609946
6,2020-09,Random forest,1.681259957242244,4.703957512057455,3.022697554815211
6,2020-09,Gradient boosting,1.858305104323676,4.703957512057455,2.8456524077337795
6,2020-11,Random walk (no change),0.0,7.201846376826815,7.201846376826815
6,2020-11,Drift (24m mean),1.2397974441197908,7.201846376826815,5.962048932707024
6,2020-11,"ARIMA(1,1,1)",0.2217185703798918,7.201846376826815,6.980127806446923
6,2020-11,Ridge,2.0127539797821496,7.201846376826815,5.189092397044665
6,2020-11,SVR (RBF),1.6101941457159068,7.201846376826815,5.591652231110908
6,2020-11,Random forest,2.2662044894676114,7.201846376826815,4.935641887359203
6,2020-11,Gradient boosting,2.51790047232086,7.201846376826815,4.683945904505956
6,2021-01,Random walk (no change),0.0,8.816214215390517,8.816214215390517
6,2021-01,Drift (24m mean),1.719189581600574,8.816214215390517,7.097024633789943
6,2021-01,"ARIMA(1,1,1)",1.0780801313682673,8.816214215390517,7.738134084022249
6,2021-01,Ridge,2.846371088151717,8.816214215390517,5.969843127238799
6,2021-01,SVR (RBF),1.584200349570693,8.816214215390517,7.232013865819824
6,2021-01,Random forest,1.5995780599262657,8.816214215390517,7.216636155464251
6,2021-01,Gradient boosting,1.583138078612575,8.816214215390517,7.233076136777941
6,2021-03,Random walk (no change),0.0,9.39222388112917,9.39222388112917
6,2021-03,Drift (24m mean),2.382922889748107,9.39222388112917,7.009300991381062
6,2021-03,"ARIMA(1,1,1)",2.631240122667577,9.39222388112917,6.760983758461592
6,2021-03,Ridge,3.0607812767771527,9.39222388112917,6.331442604352016
6,2021-03,SVR (RBF),1.345854276808801,9.39222388112917,8.046369604320368
6,2021-03,Random forest,1.952029977240017,9.39222388112917,7.440193903889153
6,2021-03,Gradient boosting,2.255670393964444,9.39222388112917,7.136553487164726
6,2021-05,Random walk (no change),0.0,8.608004545778902,8.608004545778902
6,2021-05,Drift (24m mean),3.1583953163008585,8.608004545778902,5.449609229478044
6,2021-05,"ARIMA(1,1,1)",4.71047408423658,8.608004545778902,3.8975304615423214
6,2021-05,Ridge,5.131683443330533,8.608004545778902,3.4763211024483693
6,2021-05,SVR (RBF),1.004269048636958,8.608004545778902,7.603735497141944
6,2021-05,Random forest,2.578479242654514,8.608004545778902,6.029525303124388
6,2021-05,Gradient boosting,5.266918530792289,8.608004545778902,3.341086014986613
6,2021-07,Random walk (no change),0.0,8.324542179326633,8.324542179326633
